,multinomial_ranks,rpvals,rstats,tpvals,tstats
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter_adhaerens,1.5030727969891258,0.02274425057102707,-0.32163912321934096,0.001850901874246279,3.6134548174099064
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter_algicola,0.5459724950081544,0.23130928393093586,-0.1723695365103458,0.16235081148534236,1.4536921291997813
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter_hydrocarbonoclasticus,1.8685830520874696,0.07317606118535136,-0.25562616118099907,0.01571634175123953,2.652499706496097
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Saccharophagus;Microbulbifer_degradans,0.9048014270550446,0.08500738208557346,-0.24603922336581144,0.07385522787047237,1.8918350096751837
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia;Colwellia_psychrerythraea,1.0419632332808213,0.1910628916425294,-0.18800148217505805,0.17768021505275802,1.3998324073582977
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Ferrimonadaceae;Ferrimonas;Ferrimonas_balearica,1.7614212917572694,0.006245003835048518,-0.38163143308551506,0.0006395297975850628,4.079115298425315
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;Idiomarina_baltica,0.21418753140036628,1.0,,,
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;Idiomarina_loihiensis,0.2381621884590821,0.8390964253632359,-0.029454284212058403,0.7081006879869847,-0.3800810905117471
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Moritellaceae;Moritella,0.8192526387459473,0.18331812372984568,-0.19127140783434965,0.17278966618346747,1.4165925142112958
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,1.5723229634052949,0.17183755190942057,-0.1963063406968732,0.09539070569003563,1.7548901218960669
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas_atlantica,1.0018396811968522,0.047068833775438655,-0.28221857022878183,0.016476494266137644,2.630467102177549
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas_haloplanktis,-4.171689839433984,0.009471598507165934,0.3634736639596614,0.21647970140181072,-1.2784732750729138
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas_tunicata,1.3113142164832787,0.08535700585705382,-0.24577232051532655,0.04277311997051974,2.1713862592833584
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas;Psychromonas_ingrahamii,1.4868010865933137,0.2675245542148922,-0.15983735871488763,0.21915046624276197,1.270768883743406
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,1.8726346182114317,0.1547238523477092,-0.20428618397613568,0.016589212607123444,2.627282403092009
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_amazonensis,0.7740892457253175,0.25369026094535385,-0.16448069409565774,0.11382567539389576,1.6575615431541804
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_baltica,2.136142103601141,0.053720607726573645,-0.2744906243133079,0.06808585582724402,1.9344855006807071
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_benthica,1.0938406574017243,0.16915234902660523,-0.19751888188164418,0.01913710728808512,2.5602747310461393
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_denitrificans,-0.7567505551093383,0.3334740051845414,0.1396344119784595,0.42972226045844975,-0.8068775612957426
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_frigidimarina,1.3780416684633918,0.6998371749278971,-0.05589470550693527,0.21525952785779398,1.2820177316327643
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_halifaxensis,1.2615865586734252,0.06876226028725069,-0.2595182305061952,0.05171172936949776,2.0759780517069224
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_loihica,1.4195473330504136,0.0014022799536171971,-0.43960384945015923,0.0002735473746183449,4.451788216339187
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_oneidensis,1.8595160531288817,0.13291461900133553,-0.21545958963768616,0.017093948825575463,2.613268684285871
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_pealeana,1.1021066891438205,0.06602230836278339,-0.2620354107998449,0.035710327354994215,2.2606594961791084
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_piezotolerans,0.8182260977513032,0.03060552592926962,-0.30613599331016345,0.08208814080013511,1.8358028882136557
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_putrefaciens,1.9046345042473511,0.04678831409781895,-0.282563533353178,0.018603260219779046,2.573585281679387
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_sediminis,0.8903199421650605,0.029032169796098083,-0.30894771322513387,0.032933693395675714,2.300279792731968
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_violacea,1.014486237097426,0.22100542053771363,-0.17617819202031873,0.1483525807813995,1.5066262864350364
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_woodyi,0.8284399198776917,0.1606070994642498,-0.20147329389609148,0.06038777296505799,1.9966996623550608
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Teredinibacter;Teredinibacter_turnerae,1.7837808417565064,0.004183050421399119,-0.39820645631309576,0.0001389928602278924,4.750968525162375
Bacteria;Proteobacteria;Gammaproteobacteria;Calyptogena_okutanii_thioautotrophic_gill_symbiont,1.0043569641596513,0.054921010916997796,-0.27317960323008866,0.009937405875213653,2.8638011849345917
Bacteria;Proteobacteria;Gammaproteobacteria;Candidatus_Baumannia_cicadellinicola,-0.2905085993521972,0.26266464091936415,-0.16144981373741296,0.20495151217786256,1.3126047117565514
Bacteria;Proteobacteria;Gammaproteobacteria;Candidatus_Carsonella;Candidatus_Carsonella_ruddii,-6.947596402239161,0.4345739732206678,-0.11300867095151602,0.32987680092112504,-1.0
Bacteria;Proteobacteria;Gammaproteobacteria;Candidatus_Endoriftia;Candidatus_Endoriftia_persephone,1.8461408900505736,0.8177655141236067,-0.03342254851990556,0.651498222682307,0.4589199807525962
Bacteria;Proteobacteria;Gammaproteobacteria;Candidatus_Ruthia_magnifica,-1.079181046556787,0.19189000711861198,-0.18765789446783918,0.1639423252705408,1.447912984025139
Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Dichelobacter;Dichelobacter_nodosus,1.2413030021301346,0.7516866214806484,-0.04588499446959192,0.71454486662755,0.3712689660593033
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Allochromatium;Allochromatium_vinosum,1.2236089838146107,0.0005065067695293809,-0.4740114184114611,0.004756216329058845,3.1960403410874654
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;Nitrosococcus_halophilus,-0.33121022708352044,0.5845366637091509,-0.07920667980281879,0.8397635438167765,0.20498544507147254
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;Nitrosococcus_oceani,0.9617969977146812,0.11193668812264995,-0.22759125501156433,0.014494503815311408,2.690129276077357
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;Nitrosococcus_watsonii,0.9745915519482332,0.11081187360118122,-0.22828905923171988,0.0485010103211035,2.1083910280700837
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocystis;Thiocystis_violascens,0.6519092606789307,0.23805627199102405,-0.16993851455100495,0.4799018059037601,0.720644187604486
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alcalilimnigenes;Alkalilimnicola_ehrlichii,1.821039585996313,0.11700772190670501,-0.22451016349107597,0.2640323528930395,1.1509490900239494
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira_halophila,1.8632589864021971,0.00034286481095886675,-0.4862983394790725,6.962087576544687e-05,5.059495703658981
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Nitrococcus;Nitrococcus_mobilis,0.949423997331305,0.27147219520402344,-0.1585418810096259,0.22315919734315004,1.2593403694866818
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio,1.5753521608597474,0.001465429172830902,-0.43803160078638165,5.52899274483937e-05,5.163188838112338
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio_sulfidiphilus,1.6692061113602357,0.00038749295695337437,-0.4824946878573355,2.5566502253234434e-05,5.513837067110392
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Halothiobacillaceae;Halothiobacillus;Halothiobacillus_neapolitanus,1.1730117487198548,0.2854102080357212,-0.15406511696144737,0.09018453246154495,1.7853112618219962
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Buchnera;Buchnera_aphidicola,0.926661043096228,0.7311349216890397,-0.0498246828709485,0.9752705525522615,-0.031409518885694564
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus_Blochmannia,-3.224191041063623,0.2448561122329216,-0.1675356566847429,,
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus_Blochmannia;Candidatus_Blochmannia_pennsylvanicus,1.2774824152178006,0.14258187574366832,-0.21035055006458453,0.036701898027219966,2.247196283226673
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus_Blochmannia;Candidatus_Blochmannia_vafer,0.0001998233086304424,0.4419736245262461,-0.11120875716974767,0.1624764251438371,1.4532343241565093
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus_Hamiltonella;Candidatus_Hamiltonella_defensa,-0.6597835732215209,0.19505489764011238,-0.18635283408317335,0.6978707119902201,0.39413404645560257
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus_Moranella;Candidatus_Moranella_endobia,0.23174539082114265,0.19067375855360363,-0.1881634966007341,0.11511854554889484,1.6512548922958865
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus_Riesia;Candidatus_Riesia_pediculicola,0.28300836556021736,0.7714864530910562,-0.04212027393099088,0.32987680092112504,0.9999999999999998
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter,2.0979600238091187,0.022356422879839875,-0.32251467646844556,0.022529263351711466,2.4830739694800434
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter;Citrobacter_koseri,2.057397453714056,0.03357330282709164,-0.3011442797039823,0.030112116377935573,2.343839612801549
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter;Citrobacter_rodentium,1.818039028573676,0.05547137832502784,-0.27258624290368366,0.08881854331216693,1.7935452834875203
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Cronobacter;Cronobacter_sakazakii,2.049912660051032,0.017089547052307516,-0.3358908207052533,0.07240548619287696,1.9022672194509966
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Cronobacter;Cronobacter_turicensis,1.8820593642479613,0.12149901771164652,-0.22186499934542092,0.13639164446423538,1.5552276980530906
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Dickeya;Dickeya_dadantii,1.9160659002548892,0.08004714265320205,-0.24992189029210635,0.02693059241182882,2.397753264969802
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Dickeya;Dickeya_zeae,1.8251781152970032,0.09210291963837051,-0.24078239991155412,0.01878470451488539,2.569021289989288
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella;Edwardsiella_ictaluri,0.880539594817801,0.01680925421865495,-0.3366964196442842,0.020346947489372165,2.5313608814566253
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella;Edwardsiella_tarda,1.7965663956886964,0.08331803883423992,-0.24734111947860093,0.13629356272559928,1.5556406427451592
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter,1.7887057351357178,0.0072822293444492,-0.3750488722542058,0.019786453797739984,2.5445487172235897
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;Enterobacter_aerogenes,2.0171692656761837,0.00364906578770158,-0.403670694452717,0.02229991045832217,2.4879369825542796
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;Enterobacter_asburiae,2.119841067720098,0.022238632869333676,-0.32278312791656033,0.052937321739216094,2.064083648990865
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;Enterobacter_cloacae,1.9356507348305418,0.03291274222533424,-0.3022226870916717,0.07952544308470846,1.8526934887770046
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;Enterobacter_lignolyticus,2.0125443624741264,0.17022632818194963,-0.19703224732629773,0.10390233592542408,1.7081135938373537
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia,1.8657831238991456,0.030177179614991737,-0.30688933960655557,0.047155253968506325,2.1225584701956417
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia;Erwinia_amylovora,0.9364166843182282,0.6399998768585305,-0.06778083817064917,0.3593242246926308,0.9393825513697664
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia;Erwinia_billingiae,1.6557131695038514,0.028956320369235306,-0.3090864408448556,0.0235596076863369,2.4617847607715
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia;Erwinia_pyrifoliae,1.5850211965328889,0.38320981457817804,-0.1260136777533443,0.597227008602977,0.5374040694238784
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia;Erwinia_tasmaniensis,1.7999881195313172,0.043973538435546224,-0.2861217551337025,0.022622476056159038,2.4811108260501857
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia,1.1159440489894583,0.037900003508028995,-0.29448477136603773,0.06246263860126343,1.9792642849626634
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia_coli,0.7052021312004761,0.00024441688391122434,-0.49659449795544536,0.004254987840813863,3.2456630039394043
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia_fergusonii,1.8367012428528504,0.007104031452046598,-0.3761191354836767,0.0016343465372288266,3.6680985045663244
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;Klebsiella_oxytoca,2.00377592318122,0.005441236835722651,-0.3874241311298203,0.010906023469512199,2.8212668099787765
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;Klebsiella_pneumoniae,2.387831597257299,0.1481932686346379,-0.207502291330213,0.1406481021042448,1.5375409099005846
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;Klebsiella_variicola,0.8201672124153809,0.17090265729672477,-0.1967269357441697,0.11778051781785792,1.63845687786037
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea,2.0337609934097958,0.0578692713554361,-0.27005513414932714,0.036821114611560055,2.245600199166191
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea;Pantoea_ananatis,1.4030958550459578,0.1767292139746982,-0.19413225800607126,0.18420537244290336,1.3780386319512326
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea;Pantoea_vagans,1.9221707271820738,0.10096924088978644,-0.2346392041389477,0.07639358740796386,1.8739968354655505
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pectobacterium;Pectobacterium_atrosepticum,1.5840396868473725,0.10015180573979653,-0.23518769699802702,0.08058793356195111,1.8456335680853597
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pectobacterium;Pectobacterium_carotovorum,1.9839083837753968,0.038557644930964814,-0.29352816616307525,0.1829731788285944,1.382106182461682
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pectobacterium;Pectobacterium_wasabiae,1.2515920332110362,0.03708555271370471,-0.29568860661708796,0.005297018400562946,3.1479275105986866
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Photorhabdus;Photorhabdus_asymbiotica,-0.05322966105874016,0.08237311677819678,-0.2480783768648488,0.5841970018188941,0.5567504210798359
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Photorhabdus;Photorhabdus_luminescens,1.7157164203411774,0.06504714649201916,-0.26295140035725045,0.0022088692894995,3.5356961796360213
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus;Proteus_mirabilis,1.5240016566998202,0.04157696488599252,-0.28930119638493934,0.012214784641138413,2.769217644735372
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia;Providencia_alcalifaciens,1.2855348648912148,0.00047069123454366663,-0.4763560486600541,0.0001864978130330296,4.620750928072099
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia;Providencia_stuartii,1.1975137019938664,0.5224260684249715,-0.09260203101158965,0.16994633346403776,1.4265135401113564
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Rahnella,1.272063872445269,0.027850816160798028,-0.311143593324202,0.03257412163097075,2.3056344019649844
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Rahnella;Rahnella_aquatilis,1.5687151240593629,0.04764753616138926,-0.2815121801425531,0.008620801593918242,2.928504964584667
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;Salmonella_bongori,1.8385278867966368,0.07182255895103373,-0.25679939171438454,0.07797732890263019,1.8631299462976658
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;Salmonella_enterica,1.9022066282517152,0.017136734604927106,-0.3357563029835054,0.02613901766777096,2.412087231698392
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia,1.1392285587674813,0.23207172422655706,-0.17209240077610016,0.07036019024560786,1.917303597082592
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia;Serratia_plymuthica,0.5838780688530639,0.40740390157223894,-0.11977020051578909,0.27596262464194643,1.121709801479149
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia;Serratia_proteamaculans,2.0187943863159843,0.02990613499327864,-0.30737064270899594,0.009828403088647785,2.8688347891620856
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia;Serratia_symbiotica,0.18105807774130867,0.09545075990906551,-0.23841104634416294,0.1625503862902878,1.4529649040902899
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Shigella;Escherichia_Shigella_dysenteriae,0.9180684375054078,0.17329540788173578,0.19565376937746337,0.4215064055755129,-0.8215796916331948
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Shigella;Escherichia_Shigella_flexneri,1.2941443609482484,0.07543756154461345,-0.2537036598014763,0.19031520115890008,1.3581848832213896
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Shigella;Shigella_boydii,-0.11706587798531487,0.13277185004920652,-0.21553709387210196,0.20287010578995485,1.3189265682010756
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Shigella;Shigella_sonnei,0.5551578091866212,0.06655768063749909,-0.26153710681229214,0.017108101342747446,2.6128814228336457
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Shimwellia;Shimwellia_blattae,1.3148633303529458,0.018780417765163315,-0.33125604879324116,0.10021307287233248,1.7279670804600356
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Sodalis;Sodalis_glossinidius,1.6385733472592072,0.03342796710812456,-0.30138003138462494,0.02117843544004726,2.512413617530357
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Wigglesworthia;Wigglesworthia_glossinidia,-0.17051944262917473,0.6160348234470048,-0.07266368666687802,0.2754546181954589,1.1229355894187492
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Wigglesworthia;Wigglesworthia_glossinidia;Wigglesworthia_brevipalpis,-4.379890294145898,0.32747549656619945,-0.14135981075699547,,
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Xenorhabdus;Xenorhabdus_bovienii,1.7091558563000395,0.057312283072124034,-0.27063542457190026,0.02030800478393984,2.532266034436967
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Xenorhabdus;Xenorhabdus_nematophila,1.4585829960591037,0.7371473564055577,-0.04866855208673741,0.9376135501149626,0.07931238433584477
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia_aldovae,1.4320301102883055,0.01201142737021215,-0.3526493988154014,0.01214294677755625,2.7719328950956577
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia_bercovieri,1.0454919027573304,0.02186859926273153,-0.32363432087777777,0.16239292694388935,1.453538605218475
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia_enterocolitica,2.017922966409369,0.003621927925223448,-0.403966782500363,0.002654044410893061,3.454776217061722
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia_frederiksenii,1.2225184111333327,0.059396327001640006,-0.2684869226577221,0.010969698392801625,2.818599231714887
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia_intermedia,1.4733179198986726,0.00035777194768977887,-0.48498036927148935,0.0005581158617506178,4.138753993550922
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia_kristensenii,2.172868876386328,0.004437882871387799,-0.3958121111759066,9.134103883820075e-05,4.9378940655876
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia_mollaretii,1.099943293858214,0.07613079363014169,-0.25312347545249847,0.06550762069773385,1.9545908977701578
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia_pestis,1.5335837291962342,0.018238218015536278,-0.33270228967627263,0.018250404440701362,2.582582566007995
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia_pseudotuberculosis,1.0993734138495164,0.3105986432267494,-0.14632384204147775,0.20497494937203747,1.312533813810691
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia_rohdei,1.3738991605526645,0.0004986628263119448,-0.47451181550356597,0.0011715031672464749,3.81408257107754
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia_ruckeri,1.4906269001251893,0.030497857702053516,-0.30632452370912644,0.010989254595498073,2.817782929651191
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;Coxiella_burnetii,1.7518981384522156,0.14510674186289563,-0.2090588658126625,0.03178036620947448,2.3176509186439107
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Rickettsiella;Rickettsiella_grylli,2.2057925152069764,0.06660549292399774,-0.2614927606535349,0.19885375783006978,1.3312711882559882
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella_longbeachae,0.7926500427014069,0.08738513063026065,-0.24424070079941912,0.03984507469552594,2.206624278060978
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella_pneumophila,1.5009002970940308,0.25381107427049554,-0.16443941746322352,0.037515685997136325,2.2363945979976045
Bacteria;Proteobacteria;Gammaproteobacteria;Luminiphilus;Luminiphilus_syltensis,1.8401255296951968,0.026757742887253896,-0.31324576219216,0.0016093699850385113,3.6748576375429494
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus;Methylococcus_capsulatus,0.4634056972748475,0.013030819074647244,-0.3488537623514734,0.06267089099049854,1.9775430109864682
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomicrobium;Methylomicrobium_alcaliphilum,0.8574151682144837,0.06497702711524644,-0.26301768648044055,0.04102562361936958,2.1921406875641294
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;Methylomonas_methanica,0.4323647903687196,0.00621358528992536,-0.3818452934203198,0.01714663406729163,2.6118285703820106
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax,1.0889651017672255,0.016312410560582042,-0.33815290432481404,0.0008707740109896831,3.9439873616036194
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;Alcanivorax_borkumensis,1.6269798564202018,0.31828484403162277,-0.14404240522692333,0.09512031510566046,1.7564342382183584
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;Alcanivorax_dieselolei,2.0636576103455258,0.016161457083210443,-0.3386028932690715,0.0001172093699565516,4.826717761105196
